File prefix,Document,Country,NSS/WP/DD,ISO Alpha-3 Code,M49 code,Year,Length,segment_count,word_count,Language 1,Language 2,Language 3,Language 4,Language 5,Language 6,Language 7,Language 8,Language 9,Language 10,Language 11,Publishing Ministry,URL Link to Docs,G77 Member,G77_Member_Binary
84,84 Croatia National Security Strategy 2017,Croatia,NSS,HRV,191,2017,28,469,14917,English,,,,,,,,,,,Central Government,https//www.soa.hr/files/file/National-Security-Strategy-2017.pdf,No,0
83,83 Croatia Armed Forces Long-Term Development Plan 2015-2024,Croatia,DD,HRV,191,2015,102,1095,33401,English,,,,,,,,,,,Ministry of Defense,https//www.morh.hr/wp-content/uploads/2018/01/ltdp_en_2015.pdf,No,0
82,82 Croatia Armed Forces Long-Term Development Plan 2006,Croatia,DD,HRV,191,2006,99,1100,31009,English,,,,,,,,,,,Ministry of Defence,https//www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=&cad=rja&uact=8&ved=2ahUKEwia88Ws_NDwAhVLzKQKHWr7BogQFjABegQIAhAD&url=https%3A%2F%2Fwww.files.ethz.ch%2Fisn%2F154936%2FCroatia_English-2006-2015.pdf&usg=AOvVaw0yOsQ7XfyFQSTz-gtPAaZx,No,0
81,81 Croatia Strategic Defence Review 2005,Croatia,DD,HRV,191,2005,52,827,20269,English,,,,,,,,,,,Ministry of Defence,https//css.ethz.ch/en/services/digital-library/publications/publication.html/156835,No,0
80,80 Croatia Strategy for the Republic of Croatia s National Security 2002,Croatia,DD,HRV,191,2002,19,329,9460,English,,,,,,,,,,,Ministry Of National Planning And Economic Policy,https//www.soa.hr/UserFiles/File/Strategy_Republic_of_Croatia.pdf,No,0
79,79 Costa Rica National Security and Safety Strategy 2021_translated,Costa Rica,NSS,CRI,170,2021,150,1582,48926,English (Translated),Spanish (Original),,,,,,,,,,Central Government,https://documentos.mideplan.go.cr/share/s/ZlNGSShNTEKA0xxITr9z2A,Yes,1
78,78 Colombia Policy for the Consolidation of Democratic Security (PCSD) 2007,Colombia,DD,COL,170,2007,50,370,9746,English,,,,,,,,,,,Ministry Of Defence,https//www.files.ethz.ch/isn/156834/Colombia_English-2007.pdf,Yes,1
77,77 Colombia Policy for the Consolidation of Democratic Security 2003,Colombia,DD,COL,170,2003,64,940,23448,English,,,,,,,,,,,Presidency of the Republic - Ministry of Defence,https//www.mindefensa.gov.co/irj/go/km/docs/Mindefensa/Documentos/descargas/Documentos_Home/Seguridad%20Democratica.pdf,Yes,1
76,76 China Defense White Paper 2019,China,WP,CHN,156,2019,32,607,17667,English,,,,,,,,,,,Central Government,http//eng.mod.gov.cn/publications/node_48467.htm,Associate,1
75,75 China Military Strategy 2014,China,WP,CHN,156,2014,10,199,6569,English,,,,,,,,,,,Central Government,http//eng.mod.gov.cn/publications/node_48467.htm,Associate,1
74,74 China National Defense in 2010,China,WP,CHN,156,2010,38,718,20909,English,,,,,,,,,,,Central Government,http//eng.mod.gov.cn/publications/node_48467.htm,Associate,1
73,73 China National Defense in 2008,China,WP,CHN,156,2008,109,765,24541,English,,,,,,,,,,,Central Government,http//eng.mod.gov.cn/publications/node_48467.htm,Associate,1
72,72 China National Defense in 2006,China,WP,CHN,156,2006,67,715,19427,English,,,,,,,,,,,Central Government,http//www.china.org.cn/english/features/book/194421.htm,Associate,1
71,71 China National Defense in 2004,China,WP,CHN,156,2004,79,823,22840,English,,,,,,,,,,,Central Government,http://www.china.org.cn/e-white/20041227/,Associate,1
70,70 China National Defense in 2002,China,WP,CHN,156,2002,69,864,37035,English (Translated),Chinese (Original),,,,,,,,,,Central Government,http//www.china.org.cn/e-white/20021209/index.htm,Associate,1
69,69 Chile Libro de la Defensa Nacional 2017_translated,Chile,WP,CHL,152,2017,328,2609,87619,English (Translated),Spanish (Original),,,,,,,,,,Ministry Of Defence,https://www.acanav.cl/wp-content/uploads/2021/08/LibroDefensa.pdf,Yes,1
68,68 Chile Book of the National Defense 2002,Chile,WP,CHL,152,2002,180,3072,76033,English,Spanish,,,,,,,,,,Ministry Of Defence,https//www.files.ethz.ch/isn/155919/Chile_English2002.pdf,Yes,1
67,67 Canada Strong Secure and Engaged Canadas Defence Policy 2017,Canada,DD,CAN,124,2017,113,1745,47012,English,,,,,,,,,,,Ministry Of Defence,http//dgpaapp.forces.gc.ca/en/canada-defence-policy/docs/canada-defence-policy-report.pdf,No,0
66,66 Canada Report on Plans and Priorities 2012-13,Canada,DD,CAN,124,2012,63,462,16039,English,,,,,,,,,,,Ministry Of Defence,https//www.files.ethz.ch/isn/167429/CANADA-National%20Defence%20RPP%202012-2013.pdf,No,0
65,65 Canada Defence Strategy 2008,Canada,DD,CAN,124,2008,22,292,8263,English,,,,,,,,,,,Ministry Of Defence,http//www.forces.gc.ca/assets/FORCES_Internet/docs/en/about/CFDS-SDCD-eng.pdf,No,0
64,64 Canada International Policy Statement (Defence) 2005,Canada,DD,CAN,124,2005,38,606,16096,English,,,,,,,,,,,Ministry Of Foreign Affairs,https//www.files.ethz.ch/isn/156831/Canada_Defence_2005.pdf,No,0
63,63 Canada International Policy Statement (Overview) 2005,Canada,DD,CAN,124,2005,40,841,20386,English,,,,,,,,,,,Ministry of Foreign Affairs,https//www.files.ethz.ch/isn/156831/Canada_Defence_2005.pdf,No,0
62,62 Canada National Security Policy 2004,Canada,NSS,CAN,124,2004,60,677,17116,English,French,,,,,,,,,,Central Government,http//publications.gc.ca/site/eng/9.665565/publication.html,No,0
61,61 Cambodia Defending the Kingdom of Cambodia 2006,Cambodia,WP,KHM,116,2006,103,653,16987,English,,,,,,,,,,,Ministry Of Defence,https//www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=&cad=rja&uact=8&ved=2ahUKEwjagPTJx9DwAhUEQEEAHSDaC0gQFjAAegQIBBAD&url=https%3A%2F%2Fwww.files.ethz.ch%2Fisn%2F156829%2FCambodia-2006.pdf&usg=AOvVaw2Lkl_7_gCO6vJrVNF9sDFh,Yes,1
60,60 Cambodia Defense Strategic Review 2002,Cambodia,WP,KHM,116,2002,28,216,5097,English,,,,,,,,,,,Ministry of Defence,https//www.files.ethz.ch/isn/156828/Cambodia-2002.pdf,Yes,1
59,59 Cambodia Security and Development 2000,Cambodia,WP,KHM,116,2000,70,730,16612,English,,,,,,,,,,,Ministry of Defence,https//www.files.ethz.ch/isn/156827/Cambodia-2000.pdf,Yes,1
58,58 Bulgaria National Security Strategy 2011,Bulgaria,NSS,BGR,100,2011,21,330,10261,English,,,,,,,,,,,Parliament,https//www.me.government.bg/en/themes/bulgaria-s-national-security-strategy-904-0.html,No,0
57,57 Bulgaria White Paper on Defence and the Armed Forces 2010,Bulgaria,WP,BGR,100,2010,72,622,17762,English,,,,,,,,,,,Ministry of Defence,https//www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=&cad=rja&uact=8&ved=2ahUKEwi1_I-7u9DwAhWXilwKHSy6CV8QFjAAegQIAxAD&url=https%3A%2F%2Feda.europa.eu%2Fdocs%2Fdefault-source%2Fdocuments%2Fwhite-paper-bulgaria_eng_2009-10.pdf&usg=AOvVaw11-c9FtnDggM_uPXrX0CaS,No,0
56,56 Bulgaria White Paper on Defence 2002,Bulgaria,WP,BGR,100,2002,100,858,24956,English,,,,,,,,,,,Ministry of Defence,https//www.files.ethz.ch/isn/156826/BulgariaEnglish_2002.pdf,No,0
55,55 Brunei Defense White Paper 2021,Brunei,WP,BRN,96,2021,100,810,21375,English,,,,,,,,,,,Ministry of Defence,https//www.mindef.gov.bn/Defence%20White%20Paper/DWP%202021.pdf,Yes,1
54,54 Brunei Defence White Paper 2011,Brunei,WP,BRN,96,2011,59,579,12632,English,,,,,,,,,,,Ministry of Defence,https//www.mindef.gov.bn/Defence%20White%20Paper/DWP%202011.pdf,Yes,1
53,53 Brunei Shaping the Force Today 2007,Brunei,WP,BRN,96,2007,53,343,8926,English,,,,,,,,,,,Ministry of Defence,https//www.files.ethz.ch/isn/157117/Brunei%20defence%20white%20paper%20update%202007.pdf,Yes,1
52,52 Brunei Defense White Paper 2004,Brunei,WP,BRN,96,2004,53,472,10577,English,,,,,,,,,,,Ministry of Defence,https//www.files.ethz.ch/isn/156824/Brunei%20white%20paper%202004.pdf,Yes,1
51,51 Brazil Defense White Paper 2020_translated,Brazil,WP,BRA,76,2020,98,1607,39230,English (Translated),Portuguese (Original),,,,,,,,,,Ministry of Defense,https//www.gov.br/defesa/pt-br/assuntos/copy_of_estado-e-defesa/livro_branco_congresso_nacional.pdf,Yes,1
50,50 Brazil Defense White Paper 2012,Brazil,WP,BRA,76,2012,284,2234,70582,English,Portuguese,,,,,,,,,,Ministry of Defense,https//www.gov.br/defesa/pt-br/arquivos/estado_e_defesa/livro_branco/lbdna_2013a_inga_net.pdf,Yes,1
49,49 Brazil National Strategy of Defense 2008,Brazil,DD,BRA,76,2008,72,683,21657,English,,,,,,,,,,,Ministry of Defense,https//www.files.ethz.ch/isn/154868/Brazil_English2008.pdf,Yes,1
48,48 Brazil National Defense Policy 2005,Brazil,DD,BRA,76,2005,11,118,4004,English,,,,,,,,,,,Ministry of Defense,https//www.files.ethz.ch/isn/154867/Brazil_English2005.pdf,Yes,1
47,47 Brazil National Defense Policy 1998,Brazil,DD,BRA,76,1998,10,47,2150,English,Portuguese,,,,,,,,,,Presidency,https//www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=&cad=rja&uact=8&ved=2ahUKEwif5-qkkM7wAhV3DGMBHZg3CZsQFjAAegQIBBAD&url=https%3A%2F%2Fwww.files.ethz.ch%2Fisn%2F154866%2FBrazil_English1998.pdf&usg=AOvVaw1w-fd7Ay0BpGhG_iIMI_O1,Yes,1
46,46 Bosnia and Herzegovina Defence White Paper of Bosnia and Herzegovina 2005,Bosnia and Herzegovina,WP,BIH,70,2005,39,298,9237,English,,,,,,,,,,,Ministry of Defence,http//www.mod.gov.ba/dokumenti/odbrambeni_dokumenti/?id=21743#,Former,0
45,45 Bolivia Libro Blanco de Defensa 2004_translated,Bolivia,WP,BOL,68,2004,130,1210,26381,English (Translated),Spanish (Original),,,,,,,,,,Ministry of Defense,https//www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=&cad=rja&uact=8&ved=2ahUKEwjCnZjqhM7wAhVB4OAKHQLlBH0QFjABegQIBRAD&url=https%3A%2F%2Fwww.oas.org%2Fcsh%2Fspanish%2Fdocumentos%2FBolivia%2520-%25202004.pdf&usg=AOvVaw0bLVaOcSmf4W1Z__zImyiw,Yes,1
44,44 Bermuda National Security and Defense Review 2014,Bermuda,NSS,BMU,60,2014,135,1653,41675,English,,,,,,,,,,,Central Government,https//www.bermudaregiment.bm/images/Bermuda-National-Security-and-Defence-Review_-_Website.pdf,No,0
43,43 Belize The National Security and Defence Strategy 2019,Belize,NSS,BLZ,84,2019,34,264,7079,English,,,,,,,,,,,Central Government,https//bco.gov.bz/download/national-security-and-defence-strategy-2018-2021/,Yes,1
42,42 Belize The National Security Strategy 2009,Belize,NSS,BLZ,84,2009,42,429,10620,English,,,,,,,,,,,Central Government,https//www.oas.org/csh/spanish/documentos/bze%20nat%27l%20security%20strategy.pdf,Yes,1
41,41 Belgium Update of the Strategic Vision for Defence 2030 (2021),Belgium,DD,BEL,56,2021,23,324,8493,English,,,,,,,,,,,Ministry of Defence,https//www.defence-institute.be/wp-content/uploads/2021/06/200622-Strategic-Vision-2021-EN.pdf,No,0
40,40 Belgium Security Environment Review 2019,Belgium,DD,BEL,56,2019,40,564,11140,English,,,,,,,,,,,Ministry of Defence,https//www.belgianarmy.be/wp-content/uploads/2019/09/Security-environment-review-1.pdf,No,0
39,39 Belgium The Strategic Vision for Defence 2030 (2016),Belgium,DD,BEL,56,2016,244,2782,74511,English,,,,,,,,,,,Ministry of Defence,https//cyberwar.ro/wp-content/uploads/2018/10/strategic-vision-belgian-defense-en.pdf,No,0
38,38 Belgium The Modernisation Plan 2000-2015 of the Armed Forces 2000,Belgium,DD,BEL,56,2000,11,238,3973,English,,,,,,,,,,,Central Government,https//css.ethz.ch/en/services/digital-library/publications/publication.html/155596,No,0
36,36 Azerbaijan National Security Concept 2007_translated,Azerbaijan,NSS,AZE,31,2007,24,302,10267,English,,,,,,,,,,,Presidency,https//www.migration.gov.az/content/pdf/24d3bee249d79f67d9065a74461ff833.pdf,Yes,1
35,35 Austria Weissbuch 2012_translated,Austria,WP,AUT,40,2012,140,1073,23624,English (Translated),German (Original),,,,,,,,,,Ministry of Defence,https//www.bundesheer.at/wissen-forschung/publikationen/publikation.php?id=491,No,0
34,34 Austria Weissbuch 2010_translated,Austria,WP,AUT,40,2010,128,1804,38935,English (Translated),German (Original),,,,,,,,,,Federal Ministry of Defence and Sport,https//www.bundesheer.at/wissen-forschung/publikationen/publikation.php?id=491,No,0
33,33 Austria Weissbuch 2008_translated,Austria,WP,AUT,40,2008,130,1734,39279,English (Translated),German (Original),,,,,,,,,,Federal Ministry of Defence and Sport,https//www.bundesheer.at/wissen-forschung/publikationen/publikation.php?id=491,No,0
32,32 Austria Weissbuch 2006_translated,Austria,WP,AUT,40,2006,134,1559,37443,English (Translated),German (Original),,,,,,,,,,Ministry Of Defence,https//www.bundesheer.at/wissen-forschung/publikationen/publikation.php?id=491,No,0
31,31 Austria Weissbuch 2004_translated,Austria,WP,AUT,40,2004,314,4054,95288,English (Translated),German (Original),,,,,,,,,,Federal Ministry of Defence,https//www.bundesheer.at/wissen-forschung/publikationen/publikation.php?id=491,No,0
30,30 Austria Austrian Security Strategy 2013,Austria,NSS,AUT,40,2013,26,431,9570,English,,,,,,,,,,,Ministry Of Defence,https//www.bundesheer.at/pdf_pool/publikationen/sicherheitsstrategie_engl.pdf,No,0
29,29 Austria Security and Defence Doctrine 2001,Austria,NSS,AUT,40,2001,12,241,4840,English,,,,,,,,,,,Ministry Of Defence,https//www.files.ethz.ch/isn/155910/Austria-2001.pdf,No,0
28,28 Australia Force Structure Plan 2020,Australia,DD,AUS,36,2020,126,581,17169,English,,,,,,,,,,,Ministry Of Defence,https//www1.defence.gov.au/strategy-policy/strategic-update-2020,No,0
27,27 Australia Defence Strategic update 2020,Australia,DD,AUS,36,2020,68,465,10291,English,,,,,,,,,,,Ministry Of Defence,https//www1.defence.gov.au/strategy-policy/strategic-update-2020,No,0
26,26 Australia Defence White Paper 2016,Australia,WP,AUS,36,2016,191,1695,44163,English,,,,,,,,,,,Ministry Of Defence,https//www.defence.gov.au/WhitePaper/,No,0
25,25 Australia National Security Strategy 2013,Australia,NSS,AUS,36,2013,58,979,19273,English,,,,,,,,,,,Department Of Prime Minister/ Cabinet,https//apo.org.au/node/33996,No,0
24,24 Australia Defence White Paper 2013,Australia,WP,AUS,36,2013,148,2205,48976,English,,,,,,,,,,,Ministry Of Defence,https//www.defence.gov.au/whitepaper/2013/,No,0
23,23 Australia in the Asian Century 2012,Australia,DD,AUS,36,2012,320,5103,111866,English,,,,,,,,,,,Central Government,https//www.defence.gov.au/whitepaper/2013/docs/australia_in_the_asian_century_white_paper.pdf,No,0
22,22 Australia Defence White Paper 2009,Australia,WP,AUS,36,2009,144,2392,57427,English,,,,,,,,,,,Ministry Of Defence,https//www.ssri-j.com/MediaReport/Document/AustraliaDefenceWhitePaper2009.pdf,No,0
21,21 Australia Defence Capability Plan 2009,Australia,DD,AUS,36,2009,229,1920,69307,English,,,,,,,,,,,Ministry Of Defence,https://www.files.ethz.ch/isn/154916/Australia%20defence%20capability%20plan%202009.pdf,No,0
20,20 Australia National Security 2007,Australia,NSS,AUS,36,2007,65,721,16374,English,,,,,,,,,,,Ministry Of Defence,https//css.ethz.ch/en/services/digital-library/publications/publication.html/155590,No,0
19,19 Australia Defence 2000,Australia,WP,AUS,36,2000,142,1651,39434,English,,,,,,,,,,,Ministry Of Defence,https//www.aph.gov.au/About_Parliament/Parliamentary_Departments/Parliamentary_Library/pubs/rp/rp1516/DefendAust/2000,No,0
18,18 Aruba National Security Plan 2008,Aruba,NSS,ABW,553,2008,45,685,16034,English,,,,,,,,,,,The Department of Economic Affairs of Aruba,https//www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=&cad=rja&uact=8&ved=2ahUKEwihjNzhvcTwAhVM8OAKHeTzBZYQFjAAegQIBBAD&url=https%3A%2F%2Fwww.academia.edu%2F5883158%2FAruba_National_Security_Plan&usg=AOvVaw116U_D8r0Vs7hlkuQb6HR5,No,0
17,17 Armenia National Security Strategy 2020,Armenia,NSS,ARM,51,2020,45,359,9939,English,,,,,,,,,,,National Security Council,https//www.mfa.am/filemanager/security%20and%20defense/Armenia%202020%20National%20Security%20Strategy.pdf,No,0
16,16 Armenia The Military Doctrine 2007,Armenia,DD,ARM,51,2007,29,147,6701,English,,,,,,,,,,,Ministry Of Defence,https//css.ethz.ch/en/services/digital-library/publications/publication.html/155588,No,0
15,15 Armenia National Security Strategy 2007,Armenia,NSS,ARM,51,2007,22,235,7380,English,,,,,,,,,,,National Security Council,https//www.mfa.am/filemanager/Statics/Doctrineeng.pdf,No,0
14,14 Argentina Libro Blanco de la Defensa 2015_translated,Argentina,WP,ARG,32,2015,313,2479,90508,English (Translated),Spanish (Original),,,,,,,,,,Ministry of Defense,https//info.undp.org/docs/pdc/Documents/ARG/libro_blanco_2015.pdf,Yes,1
13,13 Argentina Libro Blanco de la Defensa 2010_translated,Argentina,WP,ARG,32,2010,403,3196,101994,English (Translated),Spanish (Original),,,,,,,,,,Ministry of Defense,https//www.files.ethz.ch/isn/157079/Libro_Blanco_de_la_Defensa_spanish.pdf,Yes,1
12,12 Argentina White Book on National Defense 1999,Argentina,WP,ARG,32,1999,236,2040,49114,English,,,,,,,,,,,Ministry of Defense,https//www.files.ethz.ch/isn/156850/Argentina_Eng-1999.pdf,Yes,1
11,11 Argentina Libro Blanco de la Defensa 1998_translated,Argentina,WP,ARG,32,1998,143,1545,44835,English (Translated),Spanish (Original),,,,,,,,,,Ministry of Defense,https//www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=&cad=rja&uact=8&ved=2ahUKEwjN0uiCysHwAhUVjhQKHZuaBUsQFjACegQIAxAD&url=https%3A%2F%2Fwww.oas.org%2Fcsh%2Fspanish%2Fdocumentos%2Flibro%2520blanco%2520de%2520defensa.doc&usg=AOvVaw2rcKyL4NDtmJHI8X828H3q,Yes,1
10,10 Albania Defense Directive 2021,Albania,DD,ALB,8,2021,6,96,2856,English,,,,,,,,,,,Ministry of Defense,https://www.mod.gov.al/images/PDF/2021/DM21-ENG.pdf,No,0
9,9 Albania Defense Directive 2020,Albania,DD,ALB,8,2020,7,190,3175,English,,,,,,,,,,,Ministry of Defence,https://www.mod.gov.al/eng/images/PDF/2020/Defence-Directive-2020.PDF,No,0
8,8 Albania Defense Directive 2019,Albania,DD,ALB,8,2019,7,118,2927,English,,,,,,,,,,,Ministry of Defence,https//www.mod.gov.al/eng/images/PDF/2019/Defence-Directive-2019.pdf,No,0
7,7 Albania Defense Directive 2017,Albania,DD,ALB,8,2017,6,97,2438,English,,,,,,,,,,,Ministry of Defense,https://www.mod.gov.al/eng/images/PDF/directiveng2017.pdf,No,0
6,6 Albania Defense Directive 2014_translated,Albania,DD,ALB,8,2014,6,84,2130,English (Translated),Albanian (Original),,,,,,,,,,Ministry of Defence,https//www.mod.gov.al/eng/images/PDF/direktiva_mbrojtjes_2014.pdf,No,0
3,3 Albania The Military Strategy 2005,Albania,DD,ALB,8,2005,23,338,5308,English,,,,,,,,,,,Ministry of Defence,https//www.files.ethz.ch/isn/155587/Albania_English-2005.pdf,No,0
2,2 Albania National Security Strategy 2004,Albania,NSS,ALB,8,2004,22,318,8353,English,,,,,,,,,,,Ministry Of Defence,https://www.files.ethz.ch/isn/155586/albania_english-2004.pdf,No,0
